,Transaction_ID,Transaction_Amount (in Million),Transaction_Time,Transaction_Date,Transaction_Type,Merchant_Category,Transaction_Location,Customer_Home_Location,Distance_From_Home,IP_Address,Card_Type,Account_Balance (in Million),Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount (in Million),Max_Transaction_Last_24h (in Million),Is_International_Transaction,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time_Transaction,Previous_Fraud_Count,Is_Fraud
145,409159.0,8.0,16:40,2025-01-09,Online,ATM,Multan,Karachi,373.0,156.103.178.152,Credit,32.0,4.0,18.0,3.0,5.0,0,1,2.0,1,0.0,0
146,154608.0,6.0,12:14,2025-04-10,ATM,Restaurant,Lahore,Karachi,469.0,224.228.41.134,Credit,20.0,4.0,14.0,1.0,9.0,1,1,1.0,0,1.0,0
147,448087.0,6.0,03:07,2025-04-19,POS,Electronics,Lahore,Faisalabad,504.0,187.88.84.248,Debit,27.0,4.0,18.0,1.0,8.0,0,0,0.0,0,1.0,0
148,508974.0,4.0,02:37,2025-02-17,ATM,Restaurant,Karachi,Karachi,358.0,104.151.85.180,Credit,16.0,3.0,16.0,5.0,8.0,0,1,1.0,1,1.0,0
149,355915.0,8.0,03:17,2025-03-14,Online,Clothing,Singapore,Multan,163.0,202.45.8.90,Debit,24.0,1.0,3.0,4.0,9.0,0,0,0.0,0,1.0,0
150,443564.0,8.0,01:23,2025-02-18,ATM,Clothing,Islamabad,Karachi,256.0,143.114.244.36,Credit,22.0,2.0,15.0,4.0,7.0,1,0,1.0,0,0.0,0
151,541233.0,4.0,05:18,2025-01-13,ATM,Grocery,Multan,Faisalabad,485.0,49.242.227.209,Credit,22.0,4.0,1.0,3.0,1.0,0,1,0.0,1,1.0,0
152,970416.0,7.0,19:49,2025-01-21,POS,Restaurant,Dubai,Faisalabad,132.0,181.208.53.255,Credit,25.0,1.0,1.0,4.0,8.0,0,0,2.0,0,1.0,0
153,374264.0,3.0,11:06,2025-04-06,ATM,Fuel,Karachi,Multan,314.0,222.142.200.169,Debit,16.0,3.0,8.0,3.0,4.0,1,1,1.0,0,1.0,0
155,608960.0,6.0,12:54,2025-02-13,Online,Fuel,Multan,Faisalabad,315.0,73.53.80.250,Credit,30.0,6.0,13.0,4.0,6.0,0,1,2.0,1,1.0,0
156,605733.0,3.0,09:54,2025-03-22,ATM,Restaurant,Lahore,Lahore,46.0,83.118.62.91,Credit,21.0,7.0,17.0,4.0,2.0,0,1,0.0,1,0.0,0
157,778833.0,8.0,20:38,2025-04-17,POS,ATM,London,Faisalabad,328.0,190.207.218.226,Debit,17.0,4.0,1.0,3.0,2.0,1,0,2.0,0,1.0,0
158,536533.0,5.0,05:16,2025-02-15,Online,Fuel,Faisalabad,Lahore,157.0,148.92.117.183,Debit,15.0,4.0,21.0,4.0,9.0,0,0,0.0,0,0.0,0
159,161401.0,9.0,12:47,2025-02-08,Online,Clothing,Faisalabad,Lahore,335.0,73.220.126.132,Debit,16.0,1.0,9.0,1.0,8.0,1,1,2.0,1,1.0,0
160,318214.0,3.0,00:32,2025-03-08,Online,Clothing,Lahore,Karachi,371.0,50.68.73.59,Credit,14.0,5.0,20.0,3.0,7.0,1,0,0.0,0,1.0,0
161,224182.0,5.0,01:58,2025-04-09,POS,Clothing,Dubai,Islamabad,277.0,241.200.220.50,Credit,5.0,6.0,12.0,4.0,5.0,0,0,1.0,0,1.0,0
162,195180.0,4.0,04:32,2025-01-01,POS,Grocery,Bangkok,Karachi,519.0,134.146.51.183,Credit,3.0,2.0,8.0,1.0,8.0,0,1,2.0,0,0.0,0
163,539135.0,7.0,18:57,2025-02-02,Online,ATM,Singapore,Lahore,402.0,202.253.1.137,Debit,12.0,5.0,10.0,4.0,7.0,0,1,0.0,1,0.0,0
164,270839.0,1.0,08:33,2025-01-02,POS,Restaurant,Dubai,Faisalabad,485.0,202.177.236.249,Credit,5.0,6.0,12.0,2.0,3.0,0,0,1.0,1,0.0,0
165,685961.0,2.0,06:27,2025-02-16,Online,Clothing,Lahore,Islamabad,273.0,166.33.29.10,Credit,20.0,1.0,13.0,1.0,6.0,1,1,2.0,0,1.0,0
166,540100.0,6.0,02:44,2025-01-27,ATM,Restaurant,Bangkok,Faisalabad,448.0,152.107.64.113,Credit,30.0,4.0,15.0,1.0,8.0,0,0,0.0,1,1.0,0
167,860715.0,3.0,13:40,2025-02-19,POS,Restaurant,Bangkok,Multan,439.0,63.253.63.239,Debit,13.0,7.0,3.0,2.0,7.0,1,1,2.0,1,1.0,0
168,466895.0,1.0,15:02,2025-01-16,Online,Grocery,Kuala Lumpur,Multan,88.0,70.240.117.149,Debit,5.0,5.0,2.0,2.0,6.0,0,1,2.0,1,0.0,1
169,468403.0,7.0,12:50,2025-04-21,Online,Clothing,Lahore,Faisalabad,104.0,85.95.26.60,Debit,7.0,5.0,9.0,2.0,3.0,0,1,2.0,0,1.0,0
170,445991.0,4.0,06:49,2025-03-04,Online,Restaurant,Dubai,Lahore,560.0,103.28.71.20,Debit,25.0,3.0,6.0,3.0,6.0,1,1,2.0,0,1.0,0
171,361179.0,4.0,20:59,2025-01-06,ATM,Grocery,London,Faisalabad,474.0,92.136.38.88,Credit,32.0,1.0,2.0,1.0,6.0,0,0,2.0,0,1.0,0
172,559360.0,2.0,06:29,2025-03-21,POS,Grocery,Lahore,Multan,173.0,43.43.54.253,Debit,9.0,5.0,20.0,2.0,2.0,0,1,1.0,0,1.0,0
173,565221.0,2.0,03:00,2025-04-25,ATM,Grocery,Dubai,Karachi,277.0,241.249.36.211,Credit,38.0,6.0,9.0,3.0,6.0,1,0,2.0,0,0.0,0
174,557872.0,4.0,04:23,2025-02-11,ATM,Restaurant,Singapore,Faisalabad,71.0,252.146.231.225,Credit,13.0,6.0,10.0,2.0,1.0,1,0,0.0,0,1.0,0
175,168020.0,7.0,18:02,2025-02-11,ATM,Electronics,Bangkok,Karachi,527.0,217.200.247.32,Credit,20.0,2.0,3.0,5.0,6.0,1,1,2.0,0,0.0,0
176,498336.0,3.0,14:22,2025-03-17,Online,Restaurant,Karachi,Multan,503.0,176.191.31.232,Credit,16.0,3.0,4.0,2.0,9.0,1,1,0.0,0,1.0,0
177,270443.0,8.0,22:55,2025-02-24,ATM,Fuel,Lahore,Islamabad,3.0,211.161.225.166,Credit,26.0,4.0,11.0,1.0,1.0,1,0,0.0,1,1.0,1
178,286797.0,4.0,05:29,2025-02-06,Online,Electronics,Kuala Lumpur,Multan,377.0,10.85.64.164,Debit,38.0,3.0,4.0,2.0,4.0,0,0,1.0,1,0.0,0
179,426896.0,8.0,21:03,2025-01-07,POS,Fuel,Lahore,Multan,108.0,71.61.175.60,Debit,7.0,2.0,14.0,3.0,9.0,0,1,1.0,0,0.0,0
180,317834.0,4.0,17:29,2025-03-04,Online,Fuel,Kuala Lumpur,Islamabad,482.0,248.90.124.106,Debit,17.0,7.0,21.0,2.0,7.0,0,0,1.0,1,1.0,0
181,157988.0,3.0,04:59,2025-02-17,POS,Clothing,Bangkok,Karachi,335.0,95.193.67.203,Credit,31.0,5.0,12.0,4.0,2.0,0,0,1.0,1,0.0,0
182,917730.0,7.0,06:01,2025-02-16,POS,Fuel,Lahore,Islamabad,452.0,33.185.18.235,Debit,17.0,2.0,15.0,2.0,4.0,1,0,1.0,0,0.0,0
183,164515.0,9.0,02:20,2025-04-12,Online,ATM,Karachi,Karachi,554.0,30.96.7.228,Debit,14.0,4.0,1.0,5.0,8.0,1,0,0.0,1,0.0,0
184,689453.0,1.0,23:09,2025-03-02,Online,Grocery,Singapore,Lahore,247.0,114.112.19.117,Credit,15.0,1.0,12.0,2.0,8.0,0,1,2.0,1,0.0,0
185,567510.0,2.0,21:02,2025-04-30,ATM,Restaurant,Kuala Lumpur,Karachi,596.0,5.31.166.155,Credit,8.0,4.0,24.0,4.0,5.0,1,1,2.0,0,0.0,0
186,109264.0,1.0,16:12,2025-04-22,Online,Grocery,Bangkok,Karachi,542.0,33.125.100.253,Credit,25.0,4.0,17.0,4.0,2.0,1,1,1.0,1,1.0,1
187,461650.0,8.0,09:24,2025-02-11,Online,Electronics,Singapore,Lahore,451.0,128.112.18.244,Credit,20.0,3.0,21.0,4.0,4.0,1,0,1.0,1,0.0,0
188,303682.0,6.0,12:32,2025-04-08,Online,Fuel,Singapore,Karachi,114.0,248.203.140.53,Debit,5.0,1.0,20.0,1.0,8.0,0,1,1.0,0,0.0,0
189,851691.0,5.0,15:34,2025-03-28,Online,ATM,Faisalabad,Multan,16.0,91.93.171.235,Debit,34.0,2.0,5.0,2.0,4.0,0,1,1.0,0,1.0,0
190,283486.0,1.0,14:55,2025-03-23,POS,Fuel,Lahore,Faisalabad,37.0,244.122.79.72,Debit,22.0,2.0,22.0,4.0,9.0,1,1,0.0,1,0.0,0
191,215975.0,2.0,19:15,2025-03-23,Online,Electronics,Bangkok,Karachi,195.0,38.13.28.208,Credit,25.0,6.0,9.0,2.0,5.0,0,1,1.0,1,1.0,0
192,314530.0,6.0,20:16,2025-03-19,Online,Electronics,London,Karachi,385.0,70.96.96.106,Credit,20.0,4.0,16.0,3.0,4.0,0,1,1.0,0,1.0,0
193,588939.0,9.0,16:08,2025-02-21,Online,Fuel,Bangkok,Karachi,470.0,244.62.181.27,Debit,25.0,7.0,12.0,3.0,2.0,0,1,2.0,1,1.0,0
194,140859.0,6.0,22:38,2025-02-26,ATM,ATM,Kuala Lumpur,Multan,139.0,212.255.225.52,Debit,30.0,6.0,20.0,2.0,8.0,1,1,0.0,1,1.0,0
195,731482.0,3.0,04:16,2025-01-31,ATM,Clothing,Lahore,Karachi,58.0,6.204.36.77,Credit,30.0,4.0,2.0,4.0,7.0,0,1,2.0,0,1.0,0
196,390032.0,1.0,15:37,2025-05-01,ATM,Electronics,Karachi,Multan,519.0,228.32.111.57,Credit,25.0,1.0,19.0,1.0,6.0,1,1,1.0,1,0.0,0
197,223425.0,5.0,00:02,2025-02-03,ATM,Grocery,Multan,Karachi,150.0,157.254.18.47,Debit,27.0,3.0,19.0,5.0,9.0,0,0,1.0,1,0.0,0
198,437001.0,7.0,07:35,2025-02-28,POS,Electronics,Lahore,Karachi,540.0,187.160.146.5,Credit,29.0,5.0,17.0,3.0,9.0,1,0,1.0,0,1.0,1
199,573530.0,5.0,15:07,2025-03-03,Online,Fuel,Dubai,Lahore,428.0,208.233.163.167,Credit,31.0,1.0,23.0,3.0,7.0,1,1,2.0,1,0.0,0
200,546091.0,9.0,08:51,2025-04-15,ATM,Electronics,Islamabad,Islamabad,52.0,120.41.174.90,Debit,39.0,4.0,8.0,3.0,7.0,0,1,2.0,0,1.0,0
201,335234.0,4.0,06:25,2025-03-30,ATM,Restaurant,Islamabad,Islamabad,81.0,204.58.163.212,Debit,27.0,6.0,15.0,4.0,5.0,1,0,1.0,0,1.0,0
202,684032.0,6.0,03:18,2025-01-04,ATM,Restaurant,Dubai,Multan,12.0,11.36.249.179,Credit,19.0,7.0,10.0,3.0,2.0,0,0,1.0,1,0.0,0
203,606468.0,9.0,17:21,2025-01-05,POS,ATM,Faisalabad,Multan,11.0,115.83.181.64,Debit,35.0,7.0,10.0,2.0,9.0,1,1,2.0,0,1.0,0
204,887114.0,1.0,07:51,2025-01-13,ATM,Grocery,Kuala Lumpur,Faisalabad,511.0,54.106.221.183,Debit,35.0,5.0,3.0,1.0,8.0,0,1,0.0,1,1.0,0
205,791244.0,3.0,10:46,2025-03-27,POS,ATM,Lahore,Faisalabad,305.0,193.14.60.61,Debit,33.0,5.0,9.0,2.0,1.0,1,0,1.0,0,1.0,0
206,779958.0,9.0,00:06,2025-03-05,ATM,Restaurant,Singapore,Karachi,271.0,206.201.32.113,Debit,6.0,6.0,13.0,3.0,4.0,1,0,2.0,0,1.0,0
207,687121.0,5.0,19:40,2025-03-23,Online,ATM,Singapore,Faisalabad,218.0,96.243.9.10,Credit,25.0,4.0,20.0,2.0,6.0,0,0,1.0,0,0.0,0
208,448103.0,3.0,06:35,2025-04-28,POS,Clothing,Singapore,Multan,260.0,18.224.64.185,Debit,22.0,6.0,9.0,3.0,1.0,1,1,2.0,1,0.0,0
209,171963.0,8.0,04:28,2025-03-23,POS,Grocery,Islamabad,Islamabad,122.0,113.146.74.157,Debit,38.0,2.0,4.0,2.0,9.0,0,0,2.0,1,1.0,0
210,297848.0,4.0,15:11,2025-02-01,POS,ATM,Islamabad,Faisalabad,498.0,19.80.210.53,Debit,28.0,2.0,1.0,4.0,1.0,1,0,0.0,1,0.0,0
211,277933.0,5.0,10:11,2025-02-25,Online,Electronics,Faisalabad,Karachi,455.0,174.46.134.88,Debit,3.0,1.0,3.0,4.0,8.0,0,1,0.0,1,1.0,0
212,138020.0,5.0,11:50,2025-04-03,Online,Electronics,Singapore,Multan,342.0,138.89.217.198,Credit,20.0,7.0,16.0,1.0,9.0,1,1,2.0,1,1.0,0
213,660149.0,5.0,05:40,2025-02-08,Online,Clothing,Lahore,Multan,132.0,10.106.157.173,Credit,12.0,7.0,12.0,4.0,5.0,0,0,1.0,0,1.0,0
214,584170.0,5.0,19:02,2025-03-12,Online,Restaurant,Dubai,Lahore,370.0,46.67.56.91,Debit,17.0,5.0,19.0,3.0,4.0,1,0,2.0,0,1.0,0
215,565045.0,7.0,17:42,2025-01-12,Online,Grocery,Karachi,Islamabad,237.0,71.77.225.62,Debit,34.0,2.0,12.0,1.0,6.0,0,1,0.0,0,0.0,1
216,552667.0,3.0,18:14,2025-03-20,Online,ATM,London,Karachi,145.0,187.66.69.3,Credit,32.0,6.0,10.0,3.0,3.0,0,0,0.0,0,1.0,0
217,979982.0,4.0,05:17,2025-01-28,POS,Clothing,Bangkok,Karachi,20.0,94.102.255.211,Debit,13.0,2.0,24.0,5.0,3.0,0,0,0.0,1,0.0,0
218,894191.0,4.0,02:48,2025-03-28,Online,Restaurant,London,Lahore,243.0,243.97.200.49,Credit,8.0,2.0,16.0,1.0,4.0,1,0,0.0,0,0.0,0
219,142852.0,2.0,03:32,2025-02-13,ATM,Clothing,Multan,Islamabad,271.0,16.9.156.9,Credit,10.0,1.0,15.0,3.0,1.0,1,0,0.0,0,1.0,0
220,463828.0,6.0,22:40,2025-03-28,Online,Electronics,Bangkok,Karachi,136.0,254.85.3.235,Credit,14.0,2.0,7.0,2.0,9.0,0,1,0.0,0,0.0,0
221,645674.0,1.0,16:35,2025-02-01,Online,Fuel,Lahore,Islamabad,401.0,71.223.215.208,Credit,11.0,7.0,24.0,4.0,7.0,1,0,0.0,0,1.0,0
222,363334.0,1.0,09:19,2025-01-12,Online,Clothing,Multan,Multan,134.0,68.238.62.102,Credit,7.0,1.0,12.0,1.0,8.0,0,1,1.0,1,0.0,0
223,818799.0,7.0,23:16,2025-01-27,POS,Restaurant,London,Karachi,510.0,4.204.249.153,Debit,22.0,3.0,14.0,4.0,6.0,0,0,2.0,1,1.0,0
224,881224.0,5.0,17:57,2025-04-25,POS,Grocery,Karachi,Karachi,2.0,31.254.228.109,Debit,33.0,3.0,12.0,3.0,2.0,1,1,1.0,0,1.0,0
225,102745.0,8.0,09:28,2025-01-10,ATM,Restaurant,Singapore,Faisalabad,278.0,201.97.88.189,Debit,5.0,2.0,12.0,3.0,4.0,0,1,1.0,1,0.0,0
226,198510.0,6.0,00:44,2025-03-27,Online,ATM,Dubai,Karachi,126.0,175.159.253.76,Debit,34.0,4.0,20.0,5.0,3.0,0,0,1.0,0,1.0,0
227,348681.0,8.0,00:33,2025-02-06,Online,Clothing,Multan,Islamabad,11.0,67.202.202.96,Credit,31.0,4.0,23.0,1.0,8.0,1,0,0.0,1,1.0,0
228,334982.0,9.0,01:21,2025-02-28,Online,Restaurant,London,Karachi,25.0,39.53.203.152,Debit,12.0,1.0,9.0,4.0,4.0,0,0,2.0,1,0.0,0
229,445269.0,2.0,13:34,2025-01-30,Online,ATM,Dubai,Faisalabad,537.0,109.179.38.210,Debit,9.0,5.0,13.0,2.0,1.0,1,1,0.0,1,1.0,0
230,258295.0,4.0,02:10,2025-02-19,ATM,Restaurant,Faisalabad,Multan,571.0,213.207.139.173,Credit,30.0,7.0,6.0,4.0,7.0,0,1,1.0,1,0.0,1
231,781354.0,9.0,00:58,2025-03-09,ATM,Electronics,Islamabad,Lahore,199.0,228.8.87.148,Credit,36.0,7.0,7.0,3.0,2.0,0,0,2.0,1,0.0,0
232,119502.0,3.0,18:23,2025-01-12,ATM,Fuel,London,Lahore,125.0,119.188.215.193,Debit,13.0,3.0,9.0,2.0,8.0,0,1,1.0,1,0.0,0
233,463259.0,1.0,19:45,2025-03-21,POS,Electronics,London,Karachi,253.0,83.75.235.146,Credit,7.0,6.0,20.0,1.0,1.0,0,1,2.0,0,1.0,0
234,202451.0,3.0,18:41,2025-01-23,Online,Fuel,Islamabad,Karachi,523.0,116.190.26.175,Credit,14.0,7.0,9.0,4.0,8.0,0,1,0.0,1,1.0,0
235,563528.0,7.0,23:48,2025-03-16,POS,Clothing,Faisalabad,Karachi,168.0,178.245.140.184,Debit,37.0,6.0,3.0,3.0,4.0,0,1,1.0,1,0.0,0
236,296949.0,3.0,08:00,2025-03-25,POS,Fuel,Multan,Faisalabad,404.0,231.244.133.180,Credit,38.0,4.0,4.0,4.0,8.0,1,1,1.0,0,1.0,1
237,698267.0,5.0,21:46,2025-01-26,ATM,Restaurant,Kuala Lumpur,Lahore,150.0,249.134.224.55,Debit,38.0,4.0,15.0,5.0,5.0,0,1,1.0,1,0.0,0
238,389884.0,4.0,03:37,2025-03-18,Online,Restaurant,Faisalabad,Faisalabad,52.0,193.53.21.136,Credit,28.0,4.0,23.0,4.0,4.0,0,1,2.0,0,0.0,0
239,873126.0,3.0,05:27,2025-01-14,Online,Grocery,Bangkok,Karachi,242.0,146.134.68.39,Debit,11.0,1.0,17.0,5.0,5.0,1,1,0.0,1,1.0,0
240,663998.0,1.0,23:38,2025-01-24,Online,Fuel,Bangkok,Karachi,447.0,122.47.181.194,Debit,21.0,7.0,5.0,1.0,8.0,1,0,1.0,0,1.0,0
241,579162.0,2.0,19:51,2025-02-18,POS,Clothing,Bangkok,Lahore,109.0,146.6.112.91,Debit,19.0,1.0,17.0,5.0,2.0,0,0,2.0,1,0.0,0
242,738503.0,1.0,11:36,2025-02-12,Online,ATM,Multan,Lahore,309.0,250.168.62.160,Credit,18.0,2.0,16.0,3.0,8.0,0,1,1.0,1,0.0,0
243,529957.0,1.0,14:22,2025-04-24,Online,ATM,Faisalabad,Multan,424.0,26.254.5.95,Credit,22.0,1.0,15.0,5.0,1.0,1,1,2.0,0,0.0,0
244,443828.0,8.0,21:03,2025-03-15,Online,Electronics,Lahore,Islamabad,436.0,80.115.87.160,Credit,29.0,3.0,7.0,3.0,1.0,1,0,1.0,0,1.0,0
245,829290.0,1.0,22:47,2025-02-07,POS,Grocery,Bangkok,Multan,175.0,183.65.212.152,Debit,16.0,7.0,19.0,3.0,6.0,1,0,1.0,0,1.0,0
246,683252.0,7.0,00:03,2025-04-11,ATM,Electronics,Islamabad,Faisalabad,350.0,58.40.5.109,Credit,13.0,3.0,5.0,4.0,8.0,0,1,0.0,0,1.0,0
247,750065.0,4.0,21:23,2025-01-08,Online,Restaurant,Faisalabad,Multan,299.0,194.207.168.69,Credit,20.0,3.0,13.0,4.0,7.0,1,1,1.0,1,0.0,0
248,195621.0,7.0,16:30,2025-02-03,POS,Fuel,Lahore,Karachi,55.0,152.234.90.199,Credit,25.0,5.0,2.0,2.0,2.0,1,0,1.0,0,1.0,0
249,219672.0,6.0,07:38,2025-03-13,ATM,Restaurant,London,Multan,193.0,99.9.36.247,Debit,17.0,5.0,1.0,1.0,1.0,0,1,2.0,1,0.0,0
250,690859.0,5.0,13:29,2025-03-30,POS,Fuel,Kuala Lumpur,Karachi,75.0,124.36.28.110,Credit,3.0,2.0,11.0,3.0,2.0,1,1,2.0,1,1.0,0
251,167006.0,1.0,02:57,2025-04-20,ATM,ATM,Karachi,Faisalabad,169.0,181.145.187.240,Debit,21.0,3.0,11.0,2.0,2.0,1,0,0.0,0,0.0,0
252,456816.0,1.0,07:32,2025-03-23,ATM,Grocery,Kuala Lumpur,Faisalabad,155.0,246.182.243.165,Debit,26.0,1.0,7.0,5.0,7.0,1,1,2.0,1,0.0,0
253,216934.0,3.0,15:27,2025-04-27,Online,ATM,Singapore,Islamabad,254.0,21.62.155.144,Credit,30.0,6.0,15.0,2.0,6.0,0,1,1.0,1,0.0,0
254,270729.0,6.0,12:21,2025-05-01,ATM,Fuel,Faisalabad,Karachi,380.0,76.213.86.44,Debit,4.0,1.0,3.0,2.0,6.0,1,0,1.0,1,0.0,0
255,866114.0,2.0,18:29,2025-04-30,POS,Electronics,Multan,Multan,187.0,17.157.80.99,Debit,24.0,7.0,15.0,2.0,6.0,1,1,2.0,1,0.0,0
256,839418.0,9.0,12:17,2025-04-07,Online,ATM,Karachi,Lahore,274.0,191.181.152.199,Debit,26.0,6.0,3.0,5.0,4.0,1,0,2.0,0,1.0,0
257,828048.0,4.0,16:38,2025-02-23,POS,ATM,Lahore,Islamabad,471.0,83.11.53.70,Debit,5.0,2.0,17.0,2.0,5.0,1,1,2.0,1,0.0,0
258,386466.0,5.0,22:13,2025-03-18,POS,Electronics,Faisalabad,Islamabad,343.0,113.65.114.49,Debit,24.0,7.0,14.0,4.0,5.0,0,1,0.0,0,0.0,0
259,278214.0,6.0,14:22,2025-01-27,ATM,Electronics,Multan,Karachi,391.0,206.212.85.129,Debit,32.0,3.0,15.0,2.0,2.0,0,1,2.0,1,0.0,0
260,554659.0,1.0,09:44,2025-02-10,ATM,Restaurant,Multan,Faisalabad,437.0,113.198.51.128,Credit,22.0,1.0,14.0,1.0,6.0,0,0,1.0,1,1.0,1
261,336661.0,8.0,11:01,2025-02-02,ATM,Restaurant,Lahore,Lahore,147.0,20.130.85.159,Debit,17.0,5.0,24.0,2.0,7.0,0,1,0.0,0,0.0,0
262,462491.0,1.0,03:22,2025-01-12,POS,ATM,Karachi,Karachi,148.0,68.60.214.60,Debit,38.0,3.0,12.0,1.0,5.0,0,0,1.0,1,0.0,0
263,125447.0,8.0,06:56,2025-04-22,POS,Fuel,Faisalabad,Karachi,506.0,135.255.26.194,Debit,31.0,4.0,7.0,1.0,1.0,0,1,2.0,0,0.0,0
264,386167.0,2.0,19:41,2025-01-30,ATM,Fuel,Singapore,Lahore,91.0,162.160.9.93,Debit,13.0,6.0,3.0,3.0,3.0,0,0,1.0,0,0.0,0
265,732199.0,5.0,09:30,2025-03-30,POS,Fuel,Faisalabad,Karachi,276.0,87.178.152.65,Debit,37.0,7.0,13.0,4.0,4.0,0,1,1.0,1,0.0,0
266,828904.0,3.0,13:27,2025-01-22,POS,ATM,Dubai,Lahore,135.0,149.141.24.142,Debit,20.0,4.0,9.0,2.0,8.0,0,0,0.0,1,1.0,0
267,263126.0,2.0,03:52,2025-02-20,Online,Electronics,Multan,Multan,279.0,57.84.51.208,Debit,27.0,5.0,17.0,2.0,2.0,0,0,1.0,1,1.0,0
268,954928.0,4.0,01:51,2025-01-17,POS,Electronics,London,Islamabad,144.0,7.242.252.233,Credit,11.0,6.0,22.0,5.0,6.0,1,0,1.0,0,0.0,0
269,598851.0,3.0,01:05,2025-04-02,POS,Fuel,Lahore,Karachi,561.0,114.210.20.234,Debit,6.0,5.0,3.0,4.0,4.0,0,1,1.0,1,1.0,0
270,450276.0,6.0,09:18,2025-02-25,Online,Grocery,Karachi,Multan,386.0,175.90.111.46,Debit,20.0,5.0,14.0,1.0,5.0,0,0,0.0,0,1.0,0
271,878270.0,6.0,23:58,2025-02-07,POS,Grocery,Bangkok,Karachi,46.0,172.159.43.142,Credit,4.0,3.0,19.0,1.0,7.0,0,1,0.0,1,1.0,1
272,882225.0,7.0,15:10,2025-01-28,POS,ATM,Faisalabad,Faisalabad,551.0,202.182.233.185,Credit,28.0,4.0,8.0,4.0,1.0,1,1,0.0,0,0.0,0
273,704641.0,5.0,07:56,2025-02-12,Online,Grocery,Islamabad,Faisalabad,429.0,91.215.230.41,Credit,10.0,3.0,17.0,1.0,3.0,0,1,0.0,0,0.0,0
274,544954.0,3.0,15:07,2025-01-04,Online,Fuel,Multan,Lahore,398.0,47.238.8.83,Credit,26.0,1.0,7.0,2.0,2.0,1,1,0.0,0,0.0,0
275,747523.0,5.0,14:36,2025-01-11,POS,Restaurant,Lahore,Faisalabad,589.0,112.30.49.4,Credit,20.0,3.0,3.0,2.0,8.0,0,0,1.0,0,0.0,0
276,117524.0,9.0,16:48,2025-01-01,POS,Electronics,London,Lahore,7.0,96.252.198.209,Debit,13.0,1.0,18.0,2.0,8.0,1,0,1.0,0,0.0,0
277,334905.0,7.0,09:01,2025-03-13,Online,Electronics,Singapore,Faisalabad,201.0,225.39.64.132,Debit,20.0,3.0,23.0,4.0,9.0,0,1,0.0,0,0.0,0
278,310191.0,5.0,14:25,2025-01-30,POS,Electronics,Lahore,Lahore,312.0,1.196.181.72,Credit,9.0,1.0,9.0,4.0,4.0,0,0,1.0,0,0.0,0
279,807174.0,6.0,13:10,2025-03-20,POS,Electronics,Kuala Lumpur,Karachi,69.0,97.128.78.73,Credit,26.0,3.0,13.0,3.0,2.0,0,0,2.0,0,1.0,0
280,721931.0,6.0,04:38,2025-04-25,ATM,Electronics,Karachi,Lahore,197.0,235.141.9.185,Debit,18.0,4.0,5.0,1.0,5.0,1,0,2.0,0,0.0,0
281,575995.0,6.0,15:32,2025-04-08,ATM,Grocery,Singapore,Karachi,262.0,36.103.89.77,Credit,26.0,1.0,9.0,5.0,8.0,0,0,0.0,0,0.0,0
282,651615.0,9.0,04:03,2025-04-25,ATM,Electronics,Faisalabad,Karachi,583.0,8.211.2.220,Debit,3.0,1.0,22.0,1.0,8.0,0,0,0.0,1,0.0,0
283,886551.0,6.0,11:17,2025-02-26,POS,Grocery,Kuala Lumpur,Faisalabad,262.0,125.14.107.65,Credit,34.0,3.0,24.0,3.0,8.0,0,1,2.0,1,1.0,0
284,287555.0,4.0,02:20,2025-02-27,ATM,Grocery,Islamabad,Multan,417.0,223.59.79.50,Credit,9.0,1.0,2.0,5.0,5.0,0,0,1.0,1,0.0,0
285,773194.0,1.0,14:44,2025-01-13,Online,Electronics,Kuala Lumpur,Islamabad,462.0,214.118.231.238,Credit,11.0,2.0,1.0,2.0,8.0,0,1,1.0,0,1.0,0
286,187395.0,3.0,18:40,2025-01-19,Online,Grocery,Dubai,Islamabad,384.0,142.155.45.184,Credit,33.0,7.0,15.0,5.0,7.0,0,0,0.0,0,0.0,0
287,774537.0,9.0,23:35,2025-02-17,ATM,Grocery,Kuala Lumpur,Multan,176.0,146.18.77.198,Debit,8.0,1.0,17.0,3.0,5.0,1,0,0.0,1,0.0,0
288,104603.0,3.0,21:51,2025-03-16,POS,Fuel,Dubai,Multan,443.0,2.244.13.135,Debit,7.0,3.0,18.0,1.0,4.0,0,1,1.0,0,1.0,0
289,541759.0,6.0,19:00,2025-03-31,ATM,Fuel,Singapore,Multan,2.0,243.231.62.194,Debit,27.0,1.0,15.0,3.0,8.0,0,0,2.0,0,0.0,0
290,114542.0,1.0,16:39,2025-01-05,Online,ATM,Karachi,Karachi,108.0,254.40.21.238,Credit,29.0,1.0,23.0,2.0,6.0,1,0,1.0,1,0.0,0
291,651957.0,4.0,11:14,2025-01-08,Online,Electronics,London,Karachi,230.0,242.121.19.201,Credit,24.0,5.0,1.0,3.0,9.0,1,0,1.0,0,1.0,0
292,187449.0,2.0,23:34,2025-02-14,ATM,ATM,Dubai,Faisalabad,453.0,126.239.131.39,Debit,9.0,2.0,5.0,3.0,5.0,1,1,0.0,0,1.0,0
