,Unnamed: 0,Transaction_ID,Customer_ID,Transaction_Amount (in Million),Transaction_Time,Transaction_Date,Transaction_Type,Merchant_Category,Transaction_Location,Customer_Home_Location,Distance_From_Home,IP_Address,Card_Type,Account_Balance (in Million),Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount (in Million),Max_Transaction_Last_24h (in Million),Is_International_Transaction,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time_Transaction,Previous_Fraud_Count,Is_Fraud,Transaction_Hour,Time_Diff,Min_Since_Last_Tx,Transactions_Today,Customer_Hist_Avg,Spend_to_Avg_Ratio,Customer_Hist_Max,Is_New_Spend_Record
41079,41201,769121.0,10191.0,4.0,1900-01-01 03:06:00,2025-03-02,ATM,Restaurant,Lahore,Multan,258.0,229.217.141.54,Credit,23.0,7.0,17.0,5.0,3.0,0,0,2.0,1,0.0,0,3,-1 days +22:12:00,-108.0,1,2.5,1.59999999936,4.0,1
2420,2430,428649.0,10191.0,9.0,1900-01-01 17:49:00,2025-03-13,ATM,Fuel,Bangkok,Lahore,287.0,229.17.23.73,Debit,5.0,4.0,13.0,5.0,2.0,1,0,2.0,1,0.0,0,17,0 days 14:43:00,883.0,1,4.666666666666667,1.9285714281581632,9.0,1
48186,48316,756431.0,10192.0,9.0,1900-01-01 19:06:00,2025-02-27,ATM,Restaurant,Lahore,Karachi,479.0,58.47.238.24,Credit,15.0,5.0,11.0,1.0,4.0,0,1,0.0,0,1.0,0,19,,999.0,1,9.0,0.9999999998888889,9.0,1
49365,49497,370129.0,10193.0,4.0,1900-01-01 19:32:00,2025-03-24,ATM,Restaurant,Dubai,Karachi,189.0,17.152.190.73,Credit,31.0,2.0,20.0,5.0,1.0,0,1,0.0,1,1.0,0,19,,999.0,1,4.0,0.99999999975,4.0,1
41323,41446,885061.0,10195.0,6.0,1900-01-01 19:16:00,2025-03-15,ATM,Restaurant,Faisalabad,Lahore,138.0,30.54.38.152,Credit,7.0,7.0,1.0,5.0,8.0,0,1,2.0,1,0.0,0,19,,999.0,1,6.0,0.9999999998333333,6.0,1
41418,41541,577565.0,10196.0,8.0,1900-01-01 08:40:00,2025-03-21,ATM,Fuel,Singapore,Multan,132.0,9.63.9.147,Credit,22.0,2.0,14.0,1.0,7.0,1,0,1.0,1,1.0,0,8,,999.0,1,8.0,0.999999999875,8.0,1
14081,14133,306038.0,10197.0,1.0,1900-01-01 15:37:00,2025-02-09,ATM,ATM,Faisalabad,Faisalabad,531.0,119.161.41.240,Debit,7.0,3.0,10.0,2.0,7.0,0,0,0.0,1,0.0,0,15,,999.0,1,1.0,0.9999999989999999,1.0,1
45776,45904,178089.0,10199.0,4.0,1900-01-01 10:03:00,2025-02-26,POS,Grocery,Bangkok,Faisalabad,136.0,158.11.160.15,Debit,20.0,7.0,7.0,5.0,4.0,1,1,2.0,1,1.0,0,10,,999.0,1,4.0,0.99999999975,4.0,1
40817,40939,668541.0,10200.0,9.0,1900-01-01 11:00:00,2025-03-25,POS,Restaurant,Multan,Multan,168.0,217.213.33.40,Debit,35.0,4.0,10.0,5.0,1.0,0,0,1.0,0,1.0,0,11,,999.0,1,9.0,0.9999999998888889,9.0,1
13574,13626,231424.0,10201.0,6.0,1900-01-01 21:21:00,2025-01-21,POS,Grocery,Karachi,Lahore,595.0,47.2.212.121,Credit,29.0,6.0,18.0,4.0,8.0,1,0,2.0,1,1.0,0,21,,999.0,1,6.0,0.9999999998333333,6.0,1
36008,36120,754061.0,10203.0,5.0,1900-01-01 15:22:00,2025-01-15,POS,Electronics,Faisalabad,Faisalabad,574.0,33.124.59.46,Debit,33.0,7.0,1.0,4.0,1.0,1,0,0.0,1,0.0,1,15,,999.0,1,5.0,0.9999999998,5.0,1
2111,2120,270853.0,10203.0,1.0,1900-01-01 22:41:00,2025-04-19,Online,Fuel,Faisalabad,Karachi,62.0,107.179.193.191,Credit,23.0,6.0,13.0,5.0,8.0,0,1,1.0,0,0.0,0,22,0 days 07:19:00,439.0,1,3.0,0.3333333332222222,5.0,0
26675,26760,166097.0,10208.0,2.0,1900-01-01 21:10:00,2025-01-13,Online,Grocery,Kuala Lumpur,Islamabad,134.0,99.209.78.248,Credit,36.0,2.0,12.0,2.0,5.0,1,0,2.0,1,1.0,1,21,,999.0,1,2.0,0.9999999995,2.0,1
25024,25105,973150.0,10210.0,9.0,1900-01-01 02:19:00,2025-03-06,POS,Fuel,Karachi,Multan,571.0,208.23.128.192,Credit,7.0,3.0,7.0,1.0,1.0,0,0,2.0,1,1.0,0,2,,999.0,1,9.0,0.9999999998888889,9.0,1
31579,31677,653506.0,10210.0,7.0,1900-01-01 06:02:00,2025-04-06,ATM,Restaurant,Bangkok,Multan,257.0,125.97.176.94,Debit,11.0,2.0,7.0,3.0,8.0,1,1,0.0,0,1.0,0,6,0 days 03:43:00,223.0,1,8.0,0.874999999890625,9.0,0
21335,21407,167693.0,10211.0,2.0,1900-01-01 10:56:00,2025-01-25,POS,Electronics,Multan,Islamabad,430.0,198.125.220.197,Credit,16.0,6.0,4.0,3.0,3.0,0,1,2.0,0,1.0,0,10,,999.0,1,2.0,0.9999999995,2.0,1
17999,18061,582320.0,10213.0,7.0,1900-01-01 16:25:00,2025-01-09,POS,Fuel,Kuala Lumpur,Multan,305.0,152.35.166.165,Debit,33.0,5.0,19.0,5.0,5.0,0,0,2.0,0,1.0,0,16,,999.0,1,7.0,0.9999999998571428,7.0,1
18955,19022,887083.0,10213.0,8.0,1900-01-01 14:05:00,2025-01-23,Online,Restaurant,Islamabad,Faisalabad,592.0,69.152.119.146,Credit,13.0,3.0,14.0,5.0,6.0,0,1,2.0,0,1.0,0,14,-1 days +21:40:00,-140.0,1,7.5,1.0666666665244444,8.0,1
23689,23766,580672.0,10214.0,5.0,1900-01-01 18:53:00,2025-01-13,ATM,Clothing,Islamabad,Multan,189.0,137.95.222.67,Debit,5.0,6.0,11.0,1.0,4.0,1,1,2.0,0,0.0,1,18,,999.0,1,5.0,0.9999999998,5.0,1
5305,5326,724965.0,10214.0,7.0,1900-01-01 15:06:00,2025-02-04,ATM,Electronics,Multan,Karachi,36.0,93.93.39.164,Debit,14.0,3.0,16.0,3.0,1.0,0,1,0.0,0,1.0,0,15,-1 days +20:13:00,-227.0,1,6.0,1.1666666664722223,7.0,1
46873,47003,830942.0,10218.0,3.0,1900-01-01 20:23:00,2025-04-01,Online,ATM,Kuala Lumpur,Lahore,490.0,190.193.128.205,Credit,29.0,6.0,20.0,3.0,4.0,1,0,2.0,0,1.0,0,20,,999.0,1,3.0,0.9999999996666666,3.0,1
12142,12187,225501.0,10219.0,5.0,1900-01-01 05:08:00,2025-03-14,Online,Clothing,Islamabad,Islamabad,429.0,15.99.94.178,Debit,14.0,7.0,16.0,1.0,6.0,0,0,1.0,1,0.0,0,5,,999.0,1,5.0,0.9999999998,5.0,1
30682,30778,948016.0,10219.0,9.0,1900-01-01 15:41:00,2025-04-19,Online,Clothing,London,Faisalabad,345.0,107.229.9.110,Debit,29.0,7.0,1.0,5.0,4.0,1,0,0.0,1,1.0,0,15,0 days 10:33:00,633.0,1,7.0,1.2857142855306123,9.0,1
2139,2148,985804.0,10220.0,1.0,1900-01-01 20:04:00,2025-03-28,ATM,Grocery,Islamabad,Karachi,386.0,243.81.33.168,Credit,12.0,1.0,22.0,4.0,1.0,1,1,1.0,0,0.0,0,20,,999.0,1,1.0,0.9999999989999999,1.0,1
33948,34052,225336.0,10222.0,7.0,1900-01-01 11:31:00,2025-04-10,Online,ATM,Singapore,Faisalabad,168.0,185.67.47.241,Credit,10.0,3.0,15.0,5.0,8.0,1,0,2.0,1,1.0,0,11,,999.0,1,7.0,0.9999999998571428,7.0,1
46474,46603,566684.0,10224.0,7.0,1900-01-01 17:49:00,2025-04-11,Online,Restaurant,Dubai,Islamabad,325.0,236.141.182.82,Debit,39.0,7.0,23.0,2.0,4.0,0,0,2.0,0,1.0,0,17,,999.0,1,7.0,0.9999999998571428,7.0,1
8821,8857,970385.0,10225.0,4.0,1900-01-01 23:11:00,2025-01-07,Online,Clothing,Faisalabad,Faisalabad,504.0,31.89.206.55,Credit,31.0,7.0,1.0,5.0,9.0,1,0,0.0,0,1.0,0,23,,999.0,1,4.0,0.99999999975,4.0,1
15337,15392,865755.0,10230.0,3.0,1900-01-01 17:05:00,2025-02-17,POS,Restaurant,Dubai,Karachi,57.0,239.3.143.19,Debit,20.0,2.0,4.0,4.0,3.0,1,1,0.0,0,0.0,0,17,,999.0,1,3.0,0.9999999996666666,3.0,1
11211,11251,173523.0,10231.0,4.0,1900-01-01 20:28:00,2025-04-05,ATM,ATM,Lahore,Faisalabad,443.0,55.130.87.6,Debit,19.0,6.0,9.0,1.0,3.0,1,0,1.0,1,1.0,0,20,,999.0,1,4.0,0.99999999975,4.0,1
19883,19953,792841.0,10232.0,3.0,1900-01-01 22:54:00,2025-02-06,Online,Restaurant,Faisalabad,Lahore,168.0,94.121.249.48,Credit,12.0,4.0,12.0,1.0,1.0,0,0,1.0,1,1.0,0,22,,999.0,1,3.0,0.9999999996666666,3.0,1
35362,35471,763019.0,10235.0,7.0,1900-01-01 12:31:00,2025-01-27,Online,ATM,Islamabad,Faisalabad,421.0,169.41.3.196,Debit,8.0,3.0,14.0,4.0,7.0,0,1,0.0,1,0.0,0,12,,999.0,1,7.0,0.9999999998571428,7.0,1
15083,15138,960434.0,10237.0,1.0,1900-01-01 20:03:00,2025-02-01,Online,ATM,Multan,Faisalabad,337.0,12.99.210.40,Debit,34.0,1.0,11.0,5.0,6.0,1,1,2.0,1,1.0,0,20,,999.0,1,1.0,0.9999999989999999,1.0,1
38533,38648,332951.0,10240.0,6.0,1900-01-01 01:54:00,2025-03-18,Online,Restaurant,London,Lahore,164.0,203.121.134.237,Credit,5.0,7.0,2.0,5.0,4.0,0,0,2.0,0,1.0,0,1,,999.0,1,6.0,0.9999999998333333,6.0,1
42189,42313,541680.0,10241.0,4.0,1900-01-01 09:12:00,2025-01-18,POS,Grocery,Multan,Lahore,106.0,154.166.195.20,Credit,35.0,7.0,16.0,1.0,1.0,0,0,1.0,0,0.0,0,9,,999.0,1,4.0,0.99999999975,4.0,1
33463,33567,956264.0,10242.0,1.0,1900-01-01 12:03:00,2025-01-20,POS,Clothing,Singapore,Lahore,209.0,188.116.98.67,Credit,30.0,1.0,24.0,4.0,6.0,0,0,1.0,1,1.0,0,12,,999.0,1,1.0,0.9999999989999999,1.0,1
33710,33814,661919.0,10242.0,8.0,1900-01-01 20:22:00,2025-03-22,POS,Clothing,Faisalabad,Faisalabad,31.0,193.129.2.14,Credit,30.0,4.0,16.0,4.0,8.0,0,1,2.0,0,1.0,0,20,0 days 08:19:00,499.0,1,4.5,1.777777777382716,8.0,1
4084,4100,854775.0,10242.0,8.0,1900-01-01 09:14:00,2025-03-30,POS,Fuel,Dubai,Islamabad,2.0,12.158.88.61,Credit,28.0,5.0,12.0,1.0,6.0,0,0,2.0,1,0.0,0,9,-1 days +12:52:00,-668.0,1,5.666666666666667,1.4117647056332179,8.0,1
8796,8832,504626.0,10244.0,9.0,1900-01-01 09:22:00,2025-03-13,Online,Clothing,Lahore,Karachi,184.0,85.66.93.203,Credit,27.0,5.0,2.0,1.0,4.0,0,1,1.0,0,0.0,0,9,,999.0,1,9.0,0.9999999998888889,9.0,1
49071,49202,507460.0,10244.0,2.0,1900-01-01 02:35:00,2025-03-25,ATM,Grocery,Kuala Lumpur,Multan,599.0,204.76.126.17,Debit,37.0,6.0,15.0,1.0,3.0,1,0,2.0,1,1.0,0,2,-1 days +17:13:00,-407.0,1,5.5,0.3636363635702479,9.0,0
39443,39563,194356.0,10246.0,6.0,1900-01-01 15:34:00,2025-03-16,POS,ATM,Multan,Faisalabad,260.0,29.128.125.100,Credit,4.0,7.0,3.0,5.0,7.0,0,0,2.0,0,0.0,0,15,,999.0,1,6.0,0.9999999998333333,6.0,1
16809,16869,581700.0,10246.0,6.0,1900-01-01 08:40:00,2025-04-05,Online,Clothing,Dubai,Karachi,511.0,62.49.175.18,Debit,19.0,1.0,14.0,1.0,9.0,0,0,0.0,1,0.0,0,8,-1 days +17:06:00,-414.0,1,6.0,0.9999999998333333,6.0,1
24119,24196,914950.0,10250.0,5.0,1900-01-01 03:52:00,2025-01-20,POS,Clothing,Dubai,Multan,337.0,155.46.51.189,Debit,7.0,2.0,10.0,5.0,9.0,1,1,0.0,1,1.0,0,3,,999.0,1,5.0,0.9999999998,5.0,1
9595,9631,150519.0,10251.0,5.0,1900-01-01 08:06:00,2025-02-24,ATM,Clothing,Karachi,Multan,213.0,111.233.98.6,Debit,38.0,1.0,18.0,5.0,7.0,0,1,1.0,1,1.0,0,8,,999.0,1,5.0,0.9999999998,5.0,1
47431,47561,682050.0,10253.0,7.0,1900-01-01 03:03:00,2025-03-30,POS,Grocery,Multan,Lahore,464.0,182.234.126.88,Debit,11.0,4.0,1.0,2.0,9.0,1,1,1.0,1,1.0,0,3,,999.0,1,7.0,0.9999999998571428,7.0,1
32569,32670,694514.0,10253.0,3.0,1900-01-01 09:41:00,2025-04-01,POS,Clothing,London,Faisalabad,379.0,142.201.68.177,Credit,29.0,3.0,10.0,1.0,7.0,0,1,0.0,0,1.0,0,9,0 days 06:38:00,398.0,1,5.0,0.59999999988,7.0,0
7063,7095,771237.0,10254.0,1.0,1900-01-01 15:16:00,2025-03-04,ATM,Clothing,Multan,Lahore,358.0,62.5.226.118,Credit,4.0,2.0,9.0,3.0,1.0,1,1,0.0,0,0.0,0,15,,999.0,1,1.0,0.9999999989999999,1.0,1
15400,15455,943850.0,10258.0,7.0,1900-01-01 17:04:00,2025-03-04,Online,Electronics,Bangkok,Lahore,29.0,89.120.129.50,Credit,30.0,4.0,8.0,1.0,4.0,1,0,1.0,0,0.0,0,17,,999.0,1,7.0,0.9999999998571428,7.0,1
4905,4926,124463.0,10260.0,3.0,1900-01-01 17:32:00,2025-01-14,POS,ATM,Lahore,Karachi,209.0,24.30.152.144,Debit,38.0,6.0,4.0,3.0,9.0,0,0,2.0,1,0.0,0,17,,999.0,1,3.0,0.9999999996666666,3.0,1
42236,42360,606884.0,10261.0,9.0,1900-01-01 19:50:00,2025-04-17,POS,Clothing,Islamabad,Lahore,591.0,71.70.22.208,Debit,10.0,6.0,5.0,3.0,3.0,0,1,0.0,0,1.0,0,19,,999.0,1,9.0,0.9999999998888889,9.0,1
49153,49285,224152.0,10262.0,7.0,1900-01-01 00:00:00,2025-02-19,POS,Grocery,Dubai,Multan,2.0,157.11.151.197,Credit,29.0,5.0,3.0,3.0,7.0,1,1,2.0,0,0.0,0,0,,999.0,1,7.0,0.9999999998571428,7.0,1
2653,2664,161964.0,10265.0,2.0,1900-01-01 03:20:00,2025-01-23,Online,Fuel,Karachi,Lahore,433.0,52.212.88.232,Debit,25.0,6.0,8.0,3.0,2.0,0,1,0.0,0,1.0,0,3,,999.0,1,2.0,0.9999999995,2.0,1
32289,32389,605355.0,10266.0,5.0,1900-01-01 11:43:00,2025-03-18,Online,Fuel,Lahore,Faisalabad,15.0,20.187.157.233,Credit,17.0,3.0,12.0,3.0,1.0,1,0,1.0,1,1.0,1,11,,999.0,1,5.0,0.9999999998,5.0,1
24835,24916,646323.0,10266.0,3.0,1900-01-01 05:49:00,2025-04-25,POS,Grocery,Karachi,Islamabad,206.0,172.164.177.167,Credit,14.0,4.0,11.0,3.0,9.0,0,1,0.0,1,0.0,0,5,-1 days +18:06:00,-354.0,1,4.0,0.7499999998125,5.0,0
46863,46993,263068.0,10266.0,1.0,1900-01-01 23:47:00,2025-04-29,Online,Clothing,Faisalabad,Islamabad,355.0,100.11.102.127,Credit,38.0,2.0,10.0,3.0,4.0,0,1,1.0,1,0.0,0,23,0 days 17:58:00,1078.0,1,3.0,0.3333333332222222,5.0,0
19196,19263,709913.0,10267.0,5.0,1900-01-01 14:06:00,2025-04-30,POS,ATM,Kuala Lumpur,Faisalabad,244.0,206.46.7.25,Credit,11.0,6.0,23.0,5.0,9.0,1,0,0.0,0,0.0,0,14,,999.0,1,5.0,0.9999999998,5.0,1
41719,41843,921089.0,10269.0,3.0,1900-01-01 12:07:00,2025-03-24,ATM,Clothing,Bangkok,Karachi,304.0,132.235.159.203,Credit,32.0,3.0,8.0,1.0,3.0,0,0,0.0,1,0.0,1,12,,999.0,1,3.0,0.9999999996666666,3.0,1
16020,16078,215598.0,10271.0,1.0,1900-01-01 18:58:00,2025-04-16,POS,Grocery,Kuala Lumpur,Islamabad,418.0,13.104.197.191,Debit,9.0,7.0,4.0,5.0,6.0,1,0,1.0,1,1.0,0,18,,999.0,1,1.0,0.9999999989999999,1.0,1
5054,5075,231412.0,10277.0,5.0,1900-01-01 11:55:00,2025-01-24,POS,Grocery,Multan,Multan,371.0,16.223.114.9,Credit,37.0,1.0,2.0,2.0,4.0,0,0,0.0,1,0.0,0,11,,999.0,1,5.0,0.9999999998,5.0,1
39967,40088,886859.0,10278.0,7.0,1900-01-01 22:44:00,2025-04-07,ATM,ATM,London,Islamabad,558.0,200.167.71.180,Debit,30.0,6.0,9.0,4.0,6.0,0,0,1.0,0,1.0,0,22,,999.0,1,7.0,0.9999999998571428,7.0,1
45086,45214,419226.0,10280.0,3.0,1900-01-01 12:29:00,2025-01-24,POS,Grocery,Faisalabad,Islamabad,233.0,224.226.36.180,Credit,5.0,7.0,3.0,2.0,6.0,1,1,2.0,0,1.0,0,12,,999.0,1,3.0,0.9999999996666666,3.0,1
16944,17004,919344.0,10281.0,6.0,1900-01-01 08:14:00,2025-03-14,ATM,Electronics,Islamabad,Lahore,442.0,243.251.88.146,Debit,18.0,2.0,8.0,1.0,5.0,1,0,0.0,1,1.0,1,8,,999.0,1,6.0,0.9999999998333333,6.0,1
12785,12833,905214.0,10282.0,2.0,1900-01-01 20:05:00,2025-03-17,ATM,Grocery,Islamabad,Multan,198.0,117.31.223.143,Credit,6.0,5.0,18.0,1.0,6.0,1,1,1.0,0,1.0,0,20,,999.0,1,2.0,0.9999999995,2.0,1
30864,30960,319574.0,10282.0,1.0,1900-01-01 04:50:00,2025-04-03,Online,ATM,Dubai,Faisalabad,439.0,234.128.110.192,Debit,20.0,7.0,1.0,1.0,7.0,1,1,0.0,0,1.0,0,4,-1 days +08:45:00,-915.0,1,1.5,0.6666666662222221,2.0,0
36542,36654,856979.0,10284.0,8.0,1900-01-01 18:03:00,2025-04-13,ATM,Electronics,Multan,Faisalabad,287.0,106.106.215.154,Credit,11.0,7.0,4.0,1.0,6.0,0,0,0.0,1,0.0,0,18,,999.0,1,8.0,0.999999999875,8.0,1
18291,18355,617767.0,10284.0,2.0,1900-01-01 09:19:00,2025-04-18,POS,ATM,Bangkok,Lahore,374.0,71.17.214.45,Credit,37.0,6.0,2.0,4.0,7.0,1,0,2.0,1,0.0,0,9,-1 days +15:16:00,-524.0,1,5.0,0.39999999992,8.0,0
12417,12465,267245.0,10285.0,7.0,1900-01-01 17:02:00,2025-01-14,POS,Restaurant,Faisalabad,Islamabad,580.0,216.168.131.17,Credit,27.0,6.0,6.0,2.0,7.0,0,1,1.0,0,0.0,0,17,,999.0,1,7.0,0.9999999998571428,7.0,1
13693,13745,768992.0,10286.0,2.0,1900-01-01 07:49:00,2025-02-03,Online,Fuel,Singapore,Islamabad,115.0,134.125.202.246,Credit,34.0,5.0,16.0,2.0,8.0,1,0,2.0,0,0.0,0,7,,999.0,1,2.0,0.9999999995,2.0,1
11108,11148,931669.0,10290.0,9.0,1900-01-01 09:31:00,2025-03-06,Online,Electronics,Singapore,Multan,18.0,159.65.133.129,Credit,13.0,5.0,17.0,3.0,1.0,0,0,2.0,0,0.0,0,9,,999.0,1,9.0,0.9999999998888889,9.0,1
35401,35510,696799.0,10293.0,2.0,1900-01-01 18:05:00,2025-03-25,ATM,Electronics,Islamabad,Lahore,138.0,3.151.47.207,Debit,29.0,7.0,11.0,3.0,9.0,0,1,0.0,0,1.0,0,18,,999.0,1,2.0,0.9999999995,2.0,1
26895,26980,723086.0,10293.0,4.0,1900-01-01 06:38:00,2025-03-27,ATM,Restaurant,Lahore,Multan,399.0,164.254.25.112,Credit,31.0,4.0,16.0,1.0,8.0,1,0,1.0,1,0.0,0,6,-1 days +12:33:00,-687.0,1,3.0,1.3333333328888888,4.0,1
18628,18694,946469.0,10295.0,6.0,1900-01-01 08:23:00,2025-03-16,ATM,Electronics,Kuala Lumpur,Multan,338.0,86.172.104.187,Credit,7.0,1.0,9.0,2.0,6.0,0,0,0.0,0,0.0,0,8,,999.0,1,6.0,0.9999999998333333,6.0,1
47044,47174,196172.0,10296.0,8.0,1900-01-01 02:15:00,2025-02-11,ATM,Grocery,Lahore,Faisalabad,381.0,244.24.101.207,Credit,16.0,3.0,15.0,3.0,2.0,0,1,1.0,0,0.0,0,2,,999.0,1,8.0,0.999999999875,8.0,1
22040,22113,332817.0,10297.0,4.0,1900-01-01 21:30:00,2025-04-16,POS,Restaurant,Bangkok,Multan,134.0,88.164.252.139,Credit,37.0,4.0,11.0,2.0,5.0,0,1,1.0,1,1.0,0,21,,999.0,1,4.0,0.99999999975,4.0,1
42537,42661,364906.0,10298.0,1.0,1900-01-01 09:36:00,2025-01-27,ATM,Restaurant,Faisalabad,Islamabad,67.0,46.250.87.149,Debit,30.0,2.0,16.0,2.0,7.0,0,0,1.0,1,0.0,0,9,,999.0,1,1.0,0.9999999989999999,1.0,1
15632,15687,334838.0,10299.0,2.0,1900-01-01 03:21:00,2025-04-06,Online,Clothing,Lahore,Faisalabad,131.0,205.161.226.214,Debit,6.0,6.0,18.0,4.0,5.0,1,0,0.0,1,1.0,0,3,,999.0,1,2.0,0.9999999995,2.0,1
32118,32218,360867.0,10300.0,5.0,1900-01-01 06:13:00,2025-01-31,POS,Electronics,Kuala Lumpur,Multan,359.0,236.243.2.9,Credit,39.0,7.0,21.0,1.0,4.0,0,0,0.0,1,0.0,0,6,,999.0,1,5.0,0.9999999998,5.0,1
2638,2649,791353.0,10301.0,2.0,1900-01-01 18:09:00,2025-04-27,ATM,Fuel,Lahore,Lahore,9.0,2.88.238.48,Credit,28.0,3.0,23.0,4.0,2.0,1,1,1.0,0,0.0,0,18,,999.0,1,2.0,0.9999999995,2.0,1
14654,14709,340805.0,10303.0,5.0,1900-01-01 11:17:00,2025-01-11,ATM,Restaurant,Kuala Lumpur,Islamabad,20.0,199.52.195.56,Debit,38.0,3.0,22.0,2.0,9.0,1,0,0.0,0,0.0,0,11,,999.0,1,5.0,0.9999999998,5.0,1
33492,33596,195827.0,10303.0,1.0,1900-01-01 18:44:00,2025-03-07,ATM,Electronics,Singapore,Karachi,385.0,101.122.166.42,Debit,16.0,2.0,18.0,4.0,3.0,1,0,2.0,0,0.0,0,18,0 days 07:27:00,447.0,1,3.0,0.3333333332222222,5.0,0
19266,19333,343292.0,10303.0,3.0,1900-01-01 17:34:00,2025-04-11,POS,Electronics,Dubai,Lahore,568.0,172.242.108.196,Credit,36.0,3.0,13.0,5.0,5.0,1,1,2.0,1,0.0,0,17,-1 days +22:50:00,-70.0,1,3.0,0.9999999996666666,5.0,0
8434,8468,523297.0,10304.0,5.0,1900-01-01 12:23:00,2025-03-24,POS,Fuel,Faisalabad,Multan,408.0,37.51.44.148,Credit,20.0,4.0,22.0,5.0,5.0,0,1,2.0,0,1.0,0,12,,999.0,1,5.0,0.9999999998,5.0,1
7527,7560,486794.0,10305.0,7.0,1900-01-01 20:48:00,2025-02-16,POS,Restaurant,Karachi,Karachi,457.0,227.164.211.30,Credit,11.0,4.0,18.0,1.0,2.0,1,0,1.0,1,1.0,0,20,,999.0,1,7.0,0.9999999998571428,7.0,1
9542,9578,380503.0,10305.0,7.0,1900-01-01 21:53:00,2025-03-04,Online,Grocery,London,Multan,322.0,184.181.211.10,Credit,33.0,4.0,8.0,1.0,8.0,1,1,0.0,0,1.0,0,21,0 days 01:05:00,65.0,1,7.0,0.9999999998571428,7.0,1
5907,5931,306562.0,10314.0,8.0,1900-01-01 19:11:00,2025-02-14,Online,Grocery,London,Karachi,448.0,86.240.168.8,Credit,10.0,7.0,15.0,1.0,5.0,1,0,2.0,1,1.0,0,19,,999.0,1,8.0,0.999999999875,8.0,1
37245,37359,596171.0,10314.0,7.0,1900-01-01 07:02:00,2025-03-31,POS,Grocery,Lahore,Lahore,91.0,192.79.176.248,Debit,12.0,2.0,13.0,5.0,4.0,1,1,2.0,1,1.0,0,7,-1 days +11:51:00,-729.0,1,7.5,0.9333333332088889,8.0,0
1178,1182,447386.0,10316.0,8.0,1900-01-01 12:29:00,2025-02-06,POS,Grocery,Bangkok,Faisalabad,178.0,95.251.197.12,Credit,18.0,6.0,11.0,4.0,3.0,1,1,1.0,0,1.0,0,12,,999.0,1,8.0,0.999999999875,8.0,1
40330,40452,897998.0,10316.0,4.0,1900-01-01 20:21:00,2025-03-22,ATM,Grocery,Kuala Lumpur,Faisalabad,145.0,78.122.234.160,Credit,7.0,1.0,4.0,3.0,7.0,0,1,1.0,1,1.0,0,20,0 days 07:52:00,472.0,1,6.0,0.6666666665555555,8.0,0
19456,19524,567130.0,10317.0,5.0,1900-01-01 06:09:00,2025-01-23,POS,Clothing,Faisalabad,Islamabad,302.0,83.197.231.194,Debit,5.0,6.0,7.0,5.0,2.0,1,0,2.0,0,0.0,0,6,,999.0,1,5.0,0.9999999998,5.0,1
33125,33228,190668.0,10320.0,5.0,1900-01-01 10:51:00,2025-01-02,POS,Fuel,Bangkok,Islamabad,472.0,51.166.149.217,Debit,37.0,5.0,21.0,1.0,6.0,0,0,1.0,1,1.0,0,10,,999.0,1,5.0,0.9999999998,5.0,1
18087,18149,355144.0,10321.0,3.0,1900-01-01 23:57:00,2025-02-17,Online,ATM,Faisalabad,Islamabad,294.0,75.126.187.86,Credit,5.0,7.0,16.0,3.0,3.0,0,1,0.0,1,1.0,0,23,,999.0,1,3.0,0.9999999996666666,3.0,1
8155,8188,808222.0,10323.0,8.0,1900-01-01 15:07:00,2025-03-18,POS,Fuel,Kuala Lumpur,Multan,74.0,183.30.16.126,Debit,5.0,7.0,20.0,4.0,7.0,0,1,1.0,0,0.0,0,15,,999.0,1,8.0,0.999999999875,8.0,1
15902,15960,544353.0,10324.0,2.0,1900-01-01 01:12:00,2025-01-01,ATM,ATM,Multan,Karachi,189.0,126.131.28.55,Credit,15.0,5.0,10.0,2.0,4.0,0,0,0.0,1,0.0,0,1,,999.0,1,2.0,0.9999999995,2.0,1
28926,29016,524474.0,10328.0,4.0,1900-01-01 03:24:00,2025-03-21,Online,Electronics,Islamabad,Multan,390.0,11.155.144.57,Debit,28.0,2.0,1.0,2.0,4.0,1,0,1.0,1,1.0,0,3,,999.0,1,4.0,0.99999999975,4.0,1
942,945,538372.0,10330.0,7.0,1900-01-01 10:41:00,2025-04-07,Online,Grocery,Multan,Lahore,2.0,186.6.251.162,Credit,25.0,3.0,10.0,1.0,8.0,1,1,1.0,0,1.0,0,10,,999.0,1,7.0,0.9999999998571428,7.0,1
4143,4159,478300.0,10334.0,2.0,1900-01-01 16:30:00,2025-01-24,Online,Restaurant,Singapore,Karachi,549.0,52.141.162.211,Credit,31.0,1.0,14.0,4.0,7.0,0,0,0.0,1,0.0,0,16,,999.0,1,2.0,0.9999999995,2.0,1
37870,37985,668691.0,10335.0,1.0,1900-01-01 08:54:00,2025-01-22,POS,Clothing,Faisalabad,Faisalabad,234.0,7.211.226.14,Credit,17.0,6.0,17.0,5.0,1.0,0,0,2.0,1,1.0,0,8,,999.0,1,1.0,0.9999999989999999,1.0,1
